,item_code,title,ori_price,dis_price,discount_percent,provider,num,main_category,sub_category,item_ranking
5448,1840308656,[주닉스]배드민턴 라켓 쿠션그립 테니스그립 야구그립 낚시,680,680,0,미애전자,7811,스포츠/자동차,구기/라켓,95
5449,1840351017,골프 방수 의류 경량 숄더백 스포츠 여행 장비가방,43000,43000,0,zhenlijj,7835,스포츠/자동차,골프,19
5450,1840351491,카멜마운트 모니터거치대 고든프로 UMA2H,140000,133000,5,카멜마운트,8602,컴퓨터/전자,모니터/프린터,86
5451,1840375906,[푸마][푸마바디웨어] 스킨온 에어리 핏 브라팬티 7세트+원피스1종,139000,111200,20,롯데아이몰,872,패션의류,언더웨어,72
5452,1840703057,달러구트 꿈 백화점,12420,12420,0,반디앤루니스,10024,도서/음반,시/소설,8
5453,1840733053,파이썬 알고리즘 인터뷰 : 95가지 알고리즘 문제 풀이로 완성하는 코딩 테스트  박상길,34200,34200,0,예스24도서,10289,도서/음반,인문/사회/과학/IT,73
5454,1840736057,[반스]반스 클래식 슬립온 뮬 VN0004KTEO1,53800,53800,0,기태무역,1353,신발/잡화,남성신발,53
5455,1840780771,달러구트 꿈 백화점,12420,12420,0,인터넷교보문고,10057,도서/음반,시/소설,41
5456,1840866055,[휠라](정품) 꾸미 키즈 (3RM01156-154),39000,37830,3,비블루멀티샵,3491,유아동/출산,유아동신발 ,91
5457,1840907621,[아이링고]아이링고 뉴플라잉 지니어스 블럭 학습교구 장난감,268000,268000,0,(주)아이링고,3793,유아동/출산,장난감/완구,93
5458,1841448062,[뽀로로]뽀로로음료수 6개x4종선택 24pet 보리차 바나나,14900,13710,7,베이비또,3029,유아동/출산,분유/이유식,29
5459,1841462820,[피스넷]초경량 골전도이어폰 피스넷 프리본에어 /통화품질우수,52520,49900,4,피스넷,9436,컴퓨터/전자,헤드폰/이어폰,20
5460,1841465606,(까사니) 까사니 철판 아이스크림팬 메이커 만들기세트,19900,18320,7,신세계몰,8051,스포츠/자동차,캠핑/낚시,35
5461,1841478788,[삼성전자]공식인증 마이크로SD EVO PLUS 256GB MB-MC256HA/KR,40850,38810,4,삼성전자공식파트너,8826,컴퓨터/전자,저장장치 ,10
5462,1841485603,스탠리 어드벤처 진공 스타인 709미리 화이트 C,22350,20340,8,(주)컴퓨존,8057,스포츠/자동차,캠핑/낚시,41
5463,1841495778,신비아파트 월화수목공포일 1~9세트 - 전9권  | 날마다 오싹 만화 시리즈,72360,72360,0,525스토어,10473,도서/음반,만화/잡지,57
5464,1841527092,[GS25]GS25 모바일 3만원권,30000,28500,5,(주)즐거운_스마일콘,11507,e쿠폰/티켓,ALL,89
5465,1841527092,[GS25]GS25 모바일 3만원권,30000,28500,5,(주)즐거운_스마일콘,11736,e쿠폰/티켓,생활쿠폰,18
5466,1841540430,[GS25]GS25 모바일 2만원권,20000,19000,5,(주)즐거운_스마일콘,11745,e쿠폰/티켓,생활쿠폰,27
5467,1841556781,[GS25]GS25 모바일 1만원권,10000,9500,5,(주)즐거운_스마일콘,11510,e쿠폰/티켓,ALL,92
5468,1841556781,[GS25]GS25 모바일 1만원권,10000,9500,5,(주)즐거운_스마일콘,11738,e쿠폰/티켓,생활쿠폰,20
5469,1841560379,[GS25]GS25 모바일 5천원권,5000,4750,5,(주)즐거운_스마일콘,11760,e쿠폰/티켓,생활쿠폰,42
5470,1841564458,[GS25]GS25 모바일 2천원권,2000,2000,0,(주)즐거운_스마일콘,11796,e쿠폰/티켓,생활쿠폰,78
5471,1841566502,[GS25]GS25 모바일 1천원권,1000,1000,0,(주)즐거운_스마일콘,11810,e쿠폰/티켓,생활쿠폰,92
5472,1841596679,[블린즈]가성비 최고 블린즈 블루투스이어폰 차이팟 국내발송,32000,32000,0,블린즈,9464,컴퓨터/전자,헤드폰/이어폰,48
5473,1841607890,[디디오랩]더블히팅 14L 대용량 로티세리 에어프라이어 블랙,249000,249000,0,스마일배송,8366,컴퓨터/전자,ALL,50
5474,1841607890,[디디오랩]더블히팅 14L 대용량 로티세리 에어프라이어 블랙,249000,249000,0,스마일배송,8935,컴퓨터/전자,주방가전,19
5475,1841636539,[뉴발란스]뉴발란스/나이키/푸마 슬리퍼 47종 택1,66000,22900,65,엑스미니몰,7754,스포츠/자동차,구기/라켓,38
5476,1841652429,[팀버랜드]팀버랜드  남성 크로스마크 위트브라운  A2BUN,75900,72110,4,팀버랜드온라인공식몰,1328,신발/잡화,남성신발,28
5477,1841718754,"[쿠쿠](최종가228,800) CRP-DHP0610FD 6인용 IH 압력밥솥",286000,286000,0,스마일배송,8955,컴퓨터/전자,주방가전,39
5478,1841728247,[쿠쿠](최종가277 600원) CRP-CHP1010FD 10인용 IH전기밥솥,347000,347000,0,스마일배송,8401,컴퓨터/전자,ALL,85
5479,1841728247,[쿠쿠](최종가277 600원) CRP-CHP1010FD 10인용 IH전기밥솥,347000,347000,0,스마일배송,8938,컴퓨터/전자,주방가전,22
5480,1841735988,식약처허가의약외품 대용량 손소독제 500ml x 20개세트,67000,67000,0,메이즈(MAZE),5607,생활/주방/건강,손소독제/소독기기,7
5481,1841908633,쿠진 나이프케어 칼살균건조기 + 에지리 나이프세트 / COZ-1000UV,169000,159000,5,CJ오쇼핑,8948,컴퓨터/전자,주방가전,32
5482,1841996367,FIFINE 콘덴서마이크 T670 유튜브/강의 국내/당일발송,70400,64070,8,DELESHOP,9570,컴퓨터/전자,MP3/스피커,54
5483,1842020914,[스팸][CJ제일제당] [CJ 제일제당]스팸25%라이트200GX10,23900,22000,7,롯데아이몰,4839,식품,캔/오일/조미료,39
5484,1842031753,[피스넷]MP3플레이어 골전도 블루투스이어폰 피스넷 프리본MP3,52520,44900,14,피스넷,9483,컴퓨터/전자,헤드폰/이어폰,67
5485,1842039159,[청정원]진한 토마토케찹 300gx2 + 고소한마요네즈300gx2,8000,5900,26,스마일배송,4825,식품,캔/오일/조미료,25
5486,1842050931,[팀버랜드]팀버랜드 남성코랄포인트6인치부츠위트브라운37578,124000,117800,5,팀버랜드온라인공식몰,1390,신발/잡화,남성신발,90
5487,1842066745,[샤오미]미 TV 스틱/1080P/한국어 지원/ 글로벌버전/블랙,37900,37900,0,샤오미공식파트너,106,ALL,ALL,106
5488,1842066745,[샤오미]미 TV 스틱/1080P/한국어 지원/ 글로벌버전/블랙,37900,37900,0,샤오미공식파트너,8321,컴퓨터/전자,ALL,5
5489,1842066745,[샤오미]미 TV 스틱/1080P/한국어 지원/ 글로벌버전/블랙,37900,37900,0,샤오미공식파트너,8717,컴퓨터/전자,영상가전,1
5490,1842083226,[샤오미]샤오미 WalkingPad 워킹패드 런닝머신 관세포함 R1,513600,477920,6,이츠미바잉,7688,스포츠/자동차,휘트니스/수영,72
5491,1842094170,[프로스펙스](현대Hmall)[프로스펙스] 주니어 트레이닝+롱패딩 3종 세트,29900,28120,5,현대Hmall,7474,스포츠/자동차,ALL,58
5492,1842094170,[프로스펙스](현대Hmall)[프로스펙스] 주니어 트레이닝+롱패딩 3종 세트,29900,28120,5,현대Hmall,7541,스포츠/자동차,스포츠의류/운동화,25
5493,1842165176,[이스트라]AN700UHD ANDROID THE SMART AI 스탠드형 (기사방문),880000,795520,9,masterstore,8769,컴퓨터/전자,영상가전,53
5494,1842250368,[다니엘 에스떼] 다니엘에스떼 캐시미어 블렌디드 리버시블 코트,59000,58000,1,롯데 홈쇼핑,388,패션의류,브랜드 여성의류,88
5495,1842263587,[코지마][코지마] 목/어깨마사지기 트위스터(CMN-100WL),99000,89050,10,롯데 홈쇼핑,6629,생활/주방/건강,건강/의료용품,29
5496,1842363937,덴마크유산균이야기 프로바이오틱스 60캡슐 1박스/igb,29180,28310,2,아이지비,4937,식품,건강,37
5497,1842376884,질적 연구 입문 제2판,13580,13580,0,반디앤루니스,10303,도서/음반,인문/사회/과학/IT,87
5498,1842396024,오플  빅마마 이혜정의 꽉찬 수제 영양밥 20팩,49900,48410,2,씨제이오쇼핑플러스,4779,식품,간편조리/간식,79
5499,1842768033,아디다스 Stan Smith Superstan FW6095 (Cloud White),162600,159350,1,슈드비직구,1300,신발/잡화,여성신발,100
5500,1842768033,아디다스 Stan Smith Superstan FW6095 (Cloud White),162600,159350,1,슈드비직구,1452,신발/잡화,운동화,52
5501,1843388969,[스타벅스]5%할인/커피/음료/케잌 e쿠폰 즉시사용 가능,3890,3890,0,JS셀러,11854,e쿠폰/티켓,상품권,36
5502,1843621213,[피죤]고농축 섬유유연제시그니처1700ML3개라피에스타  +증정,18800,13900,26,스마일배송,5990,생활/주방/건강,세제/세면용품,90
5503,1843622186,[압소바](신세계의정부점)(출산선물)뚜아배냇저고리+손수건10장세트,41600,32420,22,신세계백화점,3272,유아동/출산,신생아의류/잡화,72
5504,1843622290,[압소바](대구신세계)(출산선물)뚜아배냇저고리+손수건10장세트,41600,34080,18,신세계백화점,3273,유아동/출산,신생아의류/잡화,73
5505,1843634990,[VANADA]바나다왁싱 201 하드왁스 셀프 제모 재료 500g,27900,27900,0,스마일배송,2710,화장품/헤어,제모/데오드란트/슬리밍,10
5506,1843685957,[지퍼락]지퍼락 지퍼백 이지오픈탭 냉장 대형 60매x3팩,24900,20900,16,스마일배송,5848,생활/주방/건강,주방용품,48
5507,1843754363,ML~XL 사이즈/모자/야구모자/볼캡/큰모자/빅사이즈,8900,8470,4,코치캡,1670,신발/잡화,잡화/액세서리,70
5508,1843768898,{애플뮤직 단독특전 EVENT}(버전선택) 에이티즈 (ATEEZ) - ZERO : FEVER Part.1 (미니앨범 5집),12900,12900,0,AppleMusic,10911,도서/음반,음반,95
5509,1843917187,[삼성전자]삼성 공식인증 마이크로SD EVO-PL 128GB MC128HA/KR 무,23830,22400,6,에버랩스,8884,컴퓨터/전자,저장장치 ,68
5510,1843949682,[앤커]앤커 사운드코어 블루투스 스피커 블랙 A3102H14,39900,35910,10,스마일배송,9571,컴퓨터/전자,MP3/스피커,55
5511,1843956983,[케이투](신세계경기점)K2 [할인상품] 남성용 패딩 자켓 GMU20195 (구매시 버프증정),76000,59280,22,신세계백화점,8150,스포츠/자동차,등산/아웃도어,34
5512,1843969986,[아이세움](현대Hmall)[아이세움] 살아남기 시리즈 43종 세트 (전43권),359000,323100,10,현대Hmall,11649,e쿠폰/티켓,온라인컨텐츠,31
5513,1843987282,[쿠쿠]본사직영) CRP-JHR0660FBM 쿠쿠 6인용 IH압력밥솥,366000,366000,0,스마일배송,8943,컴퓨터/전자,주방가전,27
5514,1844014955,율스키친X완도 활 전복 1kg 특대(10~12미),45900,43610,4,율스키친,4439,식품,수산,39
5515,1844029902,[쿠쿠](최종가150400) CRP-HUF1080SS 10인용 IH전기압력밥솥,188000,188000,0,스마일배송,8404,컴퓨터/전자,ALL,88
5516,1844029902,[쿠쿠](최종가150400) CRP-HUF1080SS 10인용 IH전기압력밥솥,188000,188000,0,스마일배송,8939,컴퓨터/전자,주방가전,23
5517,1844156060,아디다스 최신상 남성 레볼루션 트레이닝복/트랙수트,79000,73050,7,GS홈쇼핑,752,패션의류,남성의류,52
5518,1844293059,칼하트 레거시 디럭스 워크팩 백팩 블랙 / 19033101 (11032369),99700,93730,5,fashionplus,1583,신발/잡화,가방/지갑,83
5519,1844293204,[영실업]특가 또봇V 맥시머스V,46900,40810,12,신세계몰,3780,유아동/출산,장난감/완구,80
5520,1844319120,[리엔케이]얼티밋 링클 리페어 4종세트,99000,29900,69,리엔케이 공식스토어,1983,화장품/헤어,ALL,83
5521,1844319120,[리엔케이]얼티밋 링클 리페어 4종세트,99000,29900,69,리엔케이 공식스토어,2041,화장품/헤어,화장품,41
5522,1844358052,스위트홈 핑크블루캘리 거실화 세트,5900,5850,0,슈라모드,1265,신발/잡화,여성신발,65
5523,1844360256,[SK매직]렌탈 스스로 살균 직수형 냉정수기 +상품권 증정,25110,25110,0,SK매직공식점,6847,생활/주방/건강,렌탈 서비스,47
5524,1844379051,[바이오더마]바이오더마 클렌징워터 센시비오 펌프형 1+1 [500ml+500ml],26900,26900,0,신세계TV쇼핑,1982,화장품/헤어,ALL,82
5525,1844379051,[바이오더마]바이오더마 클렌징워터 센시비오 펌프형 1+1 [500ml+500ml],26900,26900,0,신세계TV쇼핑,2040,화장품/헤어,화장품,40
5526,1844396394,[이스트라]AU650QLED ANDROID THE SMART AI 자가설치(직배송),875000,752500,14,주식회사이스트라,8779,컴퓨터/전자,영상가전,63
5527,1844453109,[나이키]2020나이키 테니스화 코트 라이트 2 AR8836-107 남성,77100,73250,4,넘버원 스포츠,7756,스포츠/자동차,구기/라켓,40
5528,1844526663,[프레시지]대한곱창 곱창전골(3인분) +라면사리 밀키트,19900,19750,0,프레시지,4555,식품,김치/반찬,55
5529,1844850254,[스타벅스]5%할인/커피/케이크 디저트세트 e쿠폰 즉시사용 가능,9310,9310,0,JS셀러,11850,e쿠폰/티켓,상품권,32
5530,1844976751,[제이엠더블유]JMW 에어젯 터보 MS6010A 항공모터 헤어 드라이기,87000,87000,0,스마일배송,9188,컴퓨터/전자,생활/미용가전,72
5531,1844979098,[뉴트로지나]뉴트로지나 인텐스 리페어 풋크림 56g 2개,16500,10600,35,스마일배송,2140,화장품/헤어,보습제품,40
5532,1845014351,[멜킨스포츠] 플렉스트레일 런닝머신 워킹패드 MKTM-W01,240000,218400,9,롯데아이몰,7698,스포츠/자동차,휘트니스/수영,82
5533,1845032793,고려홍삼중앙회 6년근고려홍삼정 발효 홍삼스틱 100포,35900,35190,1,홀라이프공식스토어,5177,식품,정관장/홍삼,77
5534,1845063427,[아메리칸투어리스터]NEW STREAM ALFA 캐리어 2종세트 차콜 AC845009,191000,181450,5,아메리칸투어리스터,1866,신발/잡화,여행가방,66
5535,1845080449,귀멸의 칼날 19  고토게 코요하루,4500,4500,0,예스24도서,10484,도서/음반,만화/잡지,68
5536,1845103190,[퓨리나]타이디캣 인스턴트 액션 6.35kg 고양이모래 3개,38900,38900,0,스마일배송,6440,생활/주방/건강,반려동물용품,40
5537,1845106903,[사파리](사파리) 융합 수학 3종 / 융합 미술 과학 4종 세트별 선택구매,42000,36000,14,토피카북스,2837,유아동/출산,ALL,37
5538,1845106903,[사파리](사파리) 융합 수학 3종 / 융합 미술 과학 4종 세트별 선택구매,42000,36000,14,토피카북스,3620,유아동/출산,출산/유아용품,20
5539,1845106903,[사파리](사파리) 융합 수학 3종 / 융합 미술 과학 4종 세트별 선택구매,42000,36000,14,토피카북스,9937,도서/음반,ALL,21
5540,1845106903,[사파리](사파리) 융합 수학 3종 / 융합 미술 과학 4종 세트별 선택구매,42000,36000,14,토피카북스,10727,도서/음반,어린이,11
5541,1845176643,[리큐]진한겔 알카파워 세탁세제 2.1L 6개 (드럼용),24900,20900,16,스마일배송,5997,생활/주방/건강,세제/세면용품,97
5542,1845187095,애경 스파크 세탁세제 9.5Kg 2개/ 가루세제,24900,20900,16,스마일배송,5926,생활/주방/건강,세제/세면용품,26
5543,1845208318,[아이깨끗해]대용량 핸드워시 4.5L 리필 순향 +490ml 용기 2개,29900,29900,0,라이온코리아직영몰,5610,생활/주방/건강,손소독제/소독기기,10
5544,1845274386,[순수식품]몽모랑시 타트체리 콜라겐 젤리 스틱 4박스,38900,38710,0,SSF순수식품,5022,식품,다이어트,22
5545,1845428936,[덴프스]덴마크 유산균 이야기 프로바이오틱스 60캡슐 1박스,26500,26500,0,단미씨,4965,식품,건강,65
5546,1845430473,[힙]힙 분유 바이오 콤비오틱 프레 8통,142000,142000,0,게르마니아샵,3005,유아동/출산,분유/이유식,5
5547,1845609646,[스웰데이]욕실주방 곰팡이제거제 젤타입 1+1 2세트구매시 도포붓,35000,10700,69,할인바이할인,5964,생활/주방/건강,세제/세면용품,64
5548,1845659962,[파빌리온]파빌리온 게이밍 15-dk1077TX 특가 i7/NVMe 256GB,1348420,1254040,6,에스라이즈,8437,컴퓨터/전자,노트북/태블릿,21
5549,1845663062,한국산 친환경 ABC분말소화기 3.3KG 가정용 + 받침대,20000,19900,0,스티코아웃렛,6593,생활/주방/건강,공구설비/자재,93
5550,1845705073,[HP]파빌리온 게이밍 16-a0050TX 특가 i7/16G/RTX2060,1549470,1472000,4,에스라이즈,8454,컴퓨터/전자,노트북/태블릿,38
5551,1845715825,[크리넥스]크리넥스 3겹 클린케어 메가롤 50mX30롤X2팩,89900,52900,41,스마일배송,6087,생활/주방/건강,화장지/일용잡화,87
5552,1845724673,[SK매직]정수기렌탈 다이슨/에어팟/상품권사은품 공식접수처,25110,25110,0,SK매직공식접수센터,6844,생활/주방/건강,렌탈 서비스,44
5553,1845735294,[나이키]나이키 에어맥스 97 GS 화이트 7c- 921522-104,159000,151050,5,올트리올,1493,신발/잡화,운동화,93
5554,1845748516,[맥스드라이]하기스 맥스드라이팬티 3단계 공용 46PX2팩,35900,35900,0,스마일배송,2931,유아동/출산,기저귀,31
5555,1845754094,[맥스드라이]하기스 맥스드라이팬티 4단계 공용 38PX2팩,35900,35900,0,스마일배송,2974,유아동/출산,기저귀,74
5556,1845758811,[맥스드라이]하기스 맥스드라이팬티 5단계 공용 31PX2팩,35900,35900,0,스마일배송,2923,유아동/출산,기저귀,23
5557,1845817861,[아이디어패드]SLIM3-15IIL 5D2 당일발송 인텔10세대i5-8G-NVMe 512GB,769000,715170,7,시러스shop,8441,컴퓨터/전자,노트북/태블릿,25
5558,1845840726,[맥스드라이]하기스 맥스드라이팬티 7단계 공용 21PX2팩,35900,35900,0,스마일배송,2912,유아동/출산,기저귀,12
5559,1846161635,종근당건강_락토핏생유산균슬림_2Gx60포,19900,19010,4,홈플러스당일배송,6787,생활/주방/건강,홈플러스 리빙,87
5560,1846264092,[밍크뮤]갤러리아  IV)베이직골지레이스티셔츠(30A14-330-03),31500,23940,24,갤러리아백화점,3284,유아동/출산,신생아의류/잡화,84
5561,1846286373,[샌디스크]샌디스크 USB 메모리 울트라 럭스 3.1 CZ74 128GB,28640,27470,4,iSanDisk,8906,컴퓨터/전자,저장장치 ,90
5562,1846374224,자전거 후미등 락브로스 Q1라이트 안장레일시트포스트,10900,10690,1,쿠폰할인,7930,스포츠/자동차,자전거/보드/기타레저,14
5563,1846418319,[녹십초]프로 프리바이오틱스유산균 30포x6+1박스(2g 총7개월),26800,25200,5,녹십초_생활건강,4040,식품,ALL,40
5564,1846418319,[녹십초]프로 프리바이오틱스유산균 30포x6+1박스(2g 총7개월),26800,25200,5,녹십초_생활건강,4901,식품,건강,1
5565,1846455210,[타임리스]타임리스 캐리어 라인 16인치 비즈니스 노트북 수납,66200,66200,0,브랜드여행가방,1839,신발/잡화,여행가방,39
5566,1846463773,팔봉이 월차트/7개국어 풀세트/토킹펜 올코딩/QR코드 알파벳송,128800,128800,0,수퍼맘북스,10543,도서/음반,해외원서,27
5567,1846467474,[해피머니](카드가능)(해피머니) 온라인 문화상품권 5만원,50000,46450,7,(주)상품권가게,11424,e쿠폰/티켓,ALL,6
5568,1846467474,[해피머니](카드가능)(해피머니) 온라인 문화상품권 5만원,50000,46450,7,(주)상품권가게,11722,e쿠폰/티켓,생활쿠폰,4
5569,1846467474,[해피머니](카드가능)(해피머니) 온라인 문화상품권 5만원,50000,46450,7,(주)상품권가게,11924,e쿠폰/티켓,모바일 상품권,6
5570,1846502417,[제스파]SD 바디코어 전신 안마기 진동 무선 마사지건,109000,109000,0,스마일배송,6668,생활/주방/건강,건강/의료용품,68
5571,1846511055,[인비오]벽걸이 CD DVD플레이어(WM-01BT) 블루투스스피커,99000,99000,0,스마일배송,8372,컴퓨터/전자,ALL,56
5572,1846511055,[인비오]벽걸이 CD DVD플레이어(WM-01BT) 블루투스스피커,99000,99000,0,스마일배송,8718,컴퓨터/전자,영상가전,2
5573,1846522713,[삼성전자]삼성노트북 NT350XCR-AD5WA 줌 인강 재택 가성비노트북,841050,799000,4,삼성-Mall,8485,컴퓨터/전자,노트북/태블릿,69
5574,1846562566,[인비오]IV-30M 컴팩트 CD DVD 플레이어 HDMI USB,49800,49800,0,스마일배송,8806,컴퓨터/전자,영상가전,90
5575,1846569123,[삼성전자]인증점 삼성 사운드바 HW-Q950T/KR 9.1.4채널,1549000,1250590,19,삼성공식판매다솜,9569,컴퓨터/전자,MP3/스피커,53
5576,1846577714,급속 6포트 USB 멀티고속충전기 퀵차지3.0 전문가용,22900,22900,0,마이리빙코리아,9405,컴퓨터/전자,휴대폰,89
5577,1846607124,[LG전자]LG전자 UHD TV 65UN7850KNA 각도조절벽걸이 정품 BODA,1383770,1383770,0,보다쇼핑,8791,컴퓨터/전자,영상가전,75
5578,1846619804,[LG전자]LG전자 UHD TV 75UN7850KNA 각도조절벽걸이 정품 BODA,1911500,1911500,0,보다쇼핑,8748,컴퓨터/전자,영상가전,32
5579,1846649092,[로지텍]로지텍코리아 K380 멀티디바이스 블루투스 키보드 정품,36290,34550,4,IT_Market,8714,컴퓨터/전자,컴퓨터/용품,98
5580,1846869188,[발레리][발레리] [VL-18]  프론트 훅 레이스 브라렛 10종,79900,63930,19,롯데아이몰,898,패션의류,언더웨어,98
5581,1846881915, 삼립_피그인더가든감자마요스쿱샐러드_400g ,5990,5990,0,홈플러스당일배송,6764,생활/주방/건강,홈플러스 리빙,64
5582,1846900314,[헬렌카민스키]갤러리아   헬렌카민스키 비앙카 BIANCA,200000,174000,13,갤러리아백화점,1074,신발/잡화,브랜드 신발/가방,74
5583,1847550734,NE능률 Come On Everyone Lv.1~6 Set (개정판),144000,96000,33,언제나책과함께,10524,도서/음반,해외원서,8
5584,1847770989,[농심]포테토칩 오리지널 60g 20개,23900,17900,25,스마일배송,4788,식품,간편조리/간식,88
5585,1847847155,[에스까다]옴므 블루 이엑스 2종 세트 선물강추 쇼핑백+선물포장,25900,19650,24,퀸스타운,2214,화장품/헤어,남성화장품,14
5586,1847860333,[스마트에버]SE-ANC1 무선 블루투스 이어폰 노이즈캔슬 주변음듣기,69000,69000,0,피디케이전자,9512,컴퓨터/전자,헤드폰/이어폰,96
5587,1847884898,소문 유튜브 방송장비 인강 화상회의 웹캠 SE-WC100,31900,29900,6,리큐엠공식몰,8674,컴퓨터/전자,컴퓨터/용품,58
5588,1847938726,오피스 문구 사무용품 베스트 4400 모음집,4400,3960,10,도매창고몰,6395,생활/주방/건강,문구/사무용품,95
5589,1847952740,[아디다스]홈쇼핑동일 아디다스 남성드로즈 1/3종 10000~,36300,10900,69,코웰패션주식회사,259,패션의류,ALL,59
5590,1847952740,[아디다스]홈쇼핑동일 아디다스 남성드로즈 1/3종 10000~,36300,10900,69,코웰패션주식회사,809,패션의류,언더웨어,9
5591,1847957161,[나이키]에어포스 1 07 크래프트 화이트 CN2873-101 남성,162000,147420,9,럭키몬스터,1398,신발/잡화,남성신발,98
5592,1848132653,고래크림 (WHALE CREAM) 젤크운동 전용크림 1개,79900,79900,0,고래몰,2269,화장품/헤어,남성화장품,69
5593,1848346897,최고급 완효성 비료 거름 퇴비 바사코트 대용량(1kg),22000,19300,12,담따,6245,생활/주방/건강,악기/취미/원예용품,45
5594,1848418207,천명 프리미엄 진 홍삼스틱 30포 첨가물없는 홍삼진액,48900,48900,0,주식회사헬스업,5198,식품,정관장/홍삼,98
5595,1848546353,[삼성전자]20년형 85인치 UHD TV-UN85TU8000 관부가세+설치비포함,2509000,2509000,0,taillist,8804,컴퓨터/전자,영상가전,88
5596,1848585610,방문커튼 가림막커튼 가리개커튼 신상입고사이즈추기,19900,19900,0,와이에쓰트레이드,7220,가구/침구,커튼/블라인드,20
5597,1848607213,[닌텐도] 패키지 [닌텐도 스위치] Ace Angler 낚시 스피릿 + 피싱 스피릿 컨트롤러,50930,48900,3,신세계몰,9650,컴퓨터/전자,게임,34
5598,1848617176,[휠라]휠라 젠 슬라이드(1SM00808),39000,23790,39,롯데백화점1관,7587,스포츠/자동차,스포츠의류/운동화,71
5599,1848631087,[삼성전자]삼성 갤럭시탭S7 11.0 SM-T870 256G WiFi 블랙,899800,845820,5,삼성온라인공식판매점,9399,컴퓨터/전자,휴대폰,83
5600,1848640155,[브리츠]BZ-SP20BT 컴퓨터스피커 블루투스 사운드바 블랙,49900,49800,0,스마일배송,9534,컴퓨터/전자,MP3/스피커,18
5601,1848647000,FEEL 아웃도어 야외 전동식 펌프 FLP-68,32900,32900,0,TERA_SHOP,8042,스포츠/자동차,캠핑/낚시,26
5602,1848717494,[브리타]브리타 정수기 마렐라XL 3.5L 블루 + 기본필터 1개입,22990,22990,0,홍콩리미티드,6650,생활/주방/건강,건강/의료용품,50
5603,1848891092,[샌디스크]샌디스크 Ultra Dual Go 타입C OTG USB 256GB 특가,32000,30400,5,롭컴,8887,컴퓨터/전자,저장장치 ,71
5604,1848912139,램프쿡 만능 자동회전냄비,109000,99000,9,GS홈쇼핑,5498,생활/주방/건강,ALL,98
5605,1848912139,램프쿡 만능 자동회전냄비,109000,99000,9,GS홈쇼핑,5806,생활/주방/건강,주방용품,6
5606,1849027167,[데논]데논 AVR-X2700H 네트워크 8K AV리시버,1136640,1015410,10,신세계몰,9582,컴퓨터/전자,MP3/스피커,66
5607,1849042996,USB 충전식 LED 자전거 전조등 라이트 헤드라이트,18800,17860,5,이지_코리아,7950,스포츠/자동차,자전거/보드/기타레저,34
5608,1849048071,흰다리새우 에콰도르 _box 2kg ,27900,26930,3,홈플러스당일배송,4435,식품,수산,35
5609,1849048071,흰다리새우 에콰도르 _box 2kg ,27900,26930,3,홈플러스당일배송,5364,식품,홈플러스 식품,64
5610,1849133188,[타티네쇼콜라]갤러리아  TC)U그레이배냇가운(TNJWNG06UE),39200,28620,26,갤러리아백화점,3274,유아동/출산,신생아의류/잡화,74
5611,1849172811,덕장의하루 손질코다리 4팩+고추장소스2+간장소스2,22000,21560,2,푸드얍,4489,식품,수산,89
5612,1849192564,[페라가모]Ferragamo 페라가모 포트레이트 실버 메탈 시계 SFDR00419,790000,681040,13,AKmall,1793,신발/잡화,수입명품,93
5613,1849216892,[꿈토리]아기물티슈 넉넉한 점프 캡형 엠보 100매 10팩+휴대4팩,9900,9110,7,스마일배송,3160,유아동/출산,물티슈,60
5614,1849219085,[크리넥스]kf94 데일리 방역마스크 블랙 대형20Px2팩/미세먼지,35900,35900,0,해피하우스70,5536,생활/주방/건강,마스크(성인/유아동),36
5615,1849233259,[LG전자][G] LG 울트라HD LED TV 43UT641S (107cm) (단품명 43UT641S0NB),486400,466950,3,신세계몰,8732,컴퓨터/전자,영상가전,16
5616,1849250543,Cambridge IELTS 15 Academic Student s Book with Answers with Audio with Resource Bank Authentic Practice Tests (Paperback),25500,25500,0,인터파크도서몰,10570,도서/음반,해외원서,54
5617,1849251006,KF94 4중필터 미세먼지 마스크 성인용 100매 화이트,31000,31000,0,하모니코리아,5575,생활/주방/건강,마스크(성인/유아동),75
5618,1849324529,[킵쿨]수드 대나무 토너 350ml,15900,15900,0,트리플러스홀딩스,2482,화장품/헤어,화장소품,82
5619,1849348358,[라이스그린]미국쌀10kg 수입쌀 칼로스쌀 1등급,23500,22590,3,라이스그린,4276,식품,쌀/잡곡,76
5620,1849369092,KF94 4중필터 초미세먼지 황사마스크 소형 100매,35000,35000,0,하모니코리아,5569,생활/주방/건강,마스크(성인/유아동),69
5621,1849390399,얼라이브즈 컴퓨터책상/멀티테이블,53900,53900,0,얼라이브즈,7042,가구/침구,가구,42
5622,1849427971,[브리타]브리타 정수기 마렐라XL 3.5L 화이트 + 기본필터1개입,23500,23500,0,홍콩리미티드,6636,생활/주방/건강,건강/의료용품,36
5623,1849650163,[일동후디스]1캔+스푼 하이뮨 프로틴 밸런스,23680,22690,4,레알지마켓,7445,스포츠/자동차,ALL,29
5624,1849650163,[일동후디스]1캔+스푼 하이뮨 프로틴 밸런스,23680,22690,4,레알지마켓,7623,스포츠/자동차,휘트니스/수영,7
