날짜,금,은,유가,코스피,나스닥,테슬라,비트코인
2016-02,1238.0818181818183,15.899363636363633,30.545909090909092,1555.0445454545456,3754.1504545454536,30.85,401.06363636363636
2016-03,1289.6913043478264,16.263739130434782,36.3104347826087,1890.5678260869565,4186.801739130435,41.35086956521739,416.2913043478261
2016-04,1290.5809523809523,17.213619047619048,41.1247619047619,1901.1147619047617,4491.559047619048,50.19047619047619,434.04761904761904
2016-05,1305.7613636363637,17.756363636363638,46.92000000000001,1787.886818181818,4180.361818181818,41.35727272727272,458.8818181818182
2016-06,1330.9181818181821,18.22559090909091,48.85318181818183,1887.1645454545453,4426.978636363636,42.967727272727274,635.4863636363635
2016-07,1392.4409090909091,20.89890909090909,45.16590909090909,1911.4609090909091,4175.048181818181,40.615,660.9045454545455
2016-08,1405.317391304348,20.672347826086963,44.79913043478261,1948.1060869565215,4785.705652173913,44.746956521739136,577.3521739130435
2016-09,1380.8282608695654,20.336521739130436,45.17043478260869,1687.328260869565,4394.763043478261,36.933478260869556,605.2695652173915
2016-10,1321.3999999999999,18.701571428571427,49.94,1939.0785714285714,4845.312857142858,40.33619047619048,639.5571428571429
2016-11,1295.0295454545455,18.316909090909093,45.865,1981.7463636363639,4573.972727272727,36.110454545454544,725.7181818181817
2016-12,1222.3108695652172,16.659043478260873,49.94217391304348,1845.869565217391,4461.430434782608,36.62434782608696,828.0260869565217
2017-01,1265.3152173913043,17.81582608695652,52.65956521739131,1792.811739130435,4397.2156521739125,41.62130434782608,909.7173913043479
2017-02,1308.9428571428573,19.037190476190478,53.50190476190477,1983.6142857142854,4760.157142857143,47.7204761904762,1061.5
2017-03,1313.2782608695654,18.817521739130438,49.67391304347826,2043.2973913043484,5386.221304347827,51.63086956521739,1136.4260869565219
2017-04,1346.6525,19.2145,48.5615,2160.1825,5175.464,57.903999999999996,1217.8249999999998
2017-05,1318.20875,17.869416666666663,48.657500000000006,1822.3295833333332,5213.412916666667,58.02916666666667,1892.9958333333332
2017-06,1334.4227272727273,18.062454545454543,45.19590909090908,2264.376818181818,5766.9627272727275,73.16000000000001,2622.6909090909094
2017-07,1305.1071428571431,17.180190476190475,46.696666666666665,2412.8990476190475,5539.155238095238,62.62809523809524,2537.0619047619048
2017-08,1357.1565217391303,18.00221739130435,48.05782608695652,2269.046086956522,5874.41652173913,70.17434782608696,3865.2999999999997
