날짜,금,은,유가,코스피,나스닥,테슬라,비트코인
2019-02-12,1373.2,16.404,53.1,2190.47,7014.67,62.36,3632.0
2019-02-13,1374.6,16.352999999999998,53.9,2201.48,7015.88,61.63,3611.5
2019-02-14,1373.2,16.232,54.41,2225.85,7022.42,60.75,3592.6
2019-02-15,1381.2,16.451,55.59,2196.09,7055.18,61.58,3604.7
2019-02-17,1324.25,15.748,56.33,0.0,0.0,0.0,3664.2
2019-02-18,1329.55,15.787,56.27,2210.89,0.0,0.0,3896.0
2019-02-19,1403.9,16.676,56.09,2205.63,7066.61,61.13,3914.3
2019-02-20,1406.7,16.889,56.92,2229.76,7062.34,60.51,3972.4
2019-02-21,1387.2,16.512,56.96,2228.66,7035.16,58.25,3936.6
2019-02-22,1392.5,16.617,57.26,2230.5,7090.62,58.94,3965.2
2019-02-25,1389.0,16.542,55.48,2232.56,7115.43,59.75,3833.7
2019-02-26,1387.9,16.545,55.5,2226.6,7123.22,59.57,3810.3
2019-02-27,1380.5,16.391,56.94,2234.79,7117.01,62.95,3814.6
2019-02-28,1375.3,16.258,57.22,2195.44,7097.52,63.98,3816.6
2019-03-01,1358.3,15.884,55.8,0.0,7151.57,58.96,3821.9
2019-03-04,1346.3,15.732999999999999,56.59,2190.66,7150.83,57.07,3715.9
2019-03-05,1343.5,15.732000000000001,56.56,2179.23,7156.78,55.31,3857.2
2019-03-06,1346.5,15.706,56.22,2175.6,7112.47,55.25,3863.0
2019-03-07,1344.9,15.663,56.66,2165.79,7026.88,55.32,3875.1
2019-03-08,1358.5,15.975,56.07,2137.44,7015.69,56.83,3865.9
2019-03-11,1350.0,15.901,56.79,2138.1,7164.02,58.18,3870.3
2019-03-12,1356.6,16.04,56.87,2157.18,7201.28,56.67,3886.0
2019-03-13,1368.1,16.084,58.26,2148.41,7256.98,57.79,3865.1
2019-03-14,1352.9,15.794,58.61,2155.68,7243.01,57.99,3879.0
2019-03-15,1360.6,15.948,58.52,2176.11,7306.99,55.09,3924.3
2019-03-18,1359.4,15.945,59.09,2179.49,7326.28,53.9,3990.2
2019-03-19,1364.7,15.994000000000002,59.03,2177.62,7349.28,53.49,4017.0
2019-03-20,1359.5,15.937999999999999,59.83,2177.1,7380.75,54.72,4041.2
2019-03-21,1364.5,16.055,59.98,2184.88,7493.27,54.8,3982.2
2019-03-22,1369.3,16.012,59.04,2186.95,7326.06,52.91,3990.4
2019-03-25,1378.1,16.17,58.82,2144.86,7316.96,52.08,3937.0
2019-03-26,1369.3,16.035,59.94,2148.8,7351.15,53.55,3942.8
2019-03-27,1363.8,15.890999999999998,59.41,2145.62,7308.19,54.97,4041.7
2019-03-28,1342.4,15.562000000000001,59.3,2128.1,7320.47,55.72,4025.6
2019-03-29,1346.0,15.705,60.14,2140.67,7378.77,55.97,4102.2
2019-04-01,1342.7,15.696,61.59,2168.28,7478.42,57.84,4145.1
2019-04-02,1343.9,15.672,62.58,2177.18,7499.64,57.18,4859.3
2019-04-03,1344.0,15.710999999999999,62.46,2203.27,7544.97,58.36,4968.7
2019-04-04,1343.5,15.692,62.1,2206.53,7540.57,53.56,4902.4
2019-04-05,1345.2,15.699000000000002,63.08,2209.61,7578.84,54.99,5010.2
2019-04-08,1351.9,15.834000000000001,64.4,2210.6,7599.74,54.64,5245.2
2019-04-09,1358.4,15.827,63.98,2213.56,7568.49,54.46,5158.4
2019-04-10,1363.9,15.862,64.61,2224.39,7611.49,55.21,5307.8
2019-04-11,1343.4,15.475,63.58,2224.44,7594.89,53.68,5022.6
2019-04-12,1346.3,15.577,63.89,2233.45,7628.15,53.54,5054.2
2019-04-15,1342.4,15.589,63.4,2242.88,7629.12,53.28,5032.3
2019-04-16,1328.1,15.524000000000001,64.05,2248.63,7654.73,54.67,5180.9
2019-04-17,1327.6,15.535,63.76,2245.89,7680.72,54.25,5208.3
2019-04-18,1326.9,15.554,64.0,2213.77,7689.72,54.65,5264.7
2019-04-19,1277.9,14.965,0.0,2216.15,0.0,0.0,5241.0
2019-04-22,1328.5,15.568,65.7,2216.65,7713.49,52.55,5346.7
2019-04-23,1323.8,15.379000000000001,66.3,2220.51,7810.71,52.78,5511.6
2019-04-24,1329.9,15.499,65.89,2201.03,7784.41,51.73,5415.6
2019-04-25,1330.2,15.456,65.21,2190.5,7816.92,49.53,5209.1
2019-04-26,1339.2,15.587,63.3,2179.31,7826.68,47.03,5298.3
2019-04-29,1331.6,15.421,63.5,2216.43,7839.04,48.29,5235.0
2019-04-30,1335.7,15.477,63.91,2203.59,7781.46,47.74,5320.8
2019-05-01,1334.2,15.228,63.6,0.0,7751.85,46.8,5384.2
2019-05-02,1322.2,15.117,61.81,2212.75,7724.06,48.82,5493.8
2019-05-03,1331.7,15.48,61.94,2196.32,7845.73,51.01,5766.8
2019-05-06,1334.0,15.423,62.25,0.0,7794.09,51.07,5745.1
2019-05-07,1335.8,15.409,61.4,2176.99,7640.15,49.41,5849.5
2019-05-08,1331.4,15.333,62.12,2168.01,7617.55,48.97,5990.3
2019-05-09,1335.1,15.243,61.7,2102.01,7582.75,48.4,6191.5
2019-05-10,1337.2,15.259,61.66,2108.04,7586.53,47.9,6386.0
2019-05-13,1350.2,15.24,61.04,2079.01,7324.13,45.4,7806.0
2019-05-14,1343.4,15.269,61.78,2081.84,7401.88,46.46,7994.6
2019-05-15,1344.5,15.262,62.02,2092.78,7503.25,46.39,8164.6
2019-05-16,1333.1,14.99,62.87,2067.69,7580.14,45.67,7871.8
2019-05-17,1322.5,14.837,62.76,2055.8,7503.68,42.21,7359.5
2019-05-20,1324.2,14.895999999999999,63.1,2055.71,7376.7,41.07,7965.3
2019-05-21,1320.1,14.862,62.99,2061.25,7451.02,41.02,7930.3
2019-05-22,1321.3,14.899000000000001,61.42,2064.86,7420.66,38.55,7635.7
2019-05-23,1331.8,15.061,57.91,2059.59,7307.93,39.1,7852.1
2019-05-24,1330.1,15.005,58.63,2045.31,7300.96,38.13,7970.1
2019-05-26,1284.15,14.557,58.77,0.0,0.0,0.0,8630.2
2019-05-27,1284.95,14.572000000000001,59.16,2044.21,0.0,0.0,8760.1
2019-05-28,1323.3,14.769,59.14,2048.83,7278.38,37.74,8716.3
2019-05-29,1326.5,14.849,58.81,2023.32,7216.86,37.97,8647.8
2019-05-30,1332.9,14.934000000000001,56.59,2038.8,7245.4,37.64,8271.9
2019-05-31,1349.6,15.007,53.5,2041.74,7127.96,37.03,8558.3
2019-06-03,1365.3,15.175999999999998,53.25,2067.85,6978.02,35.79,8124.8
2019-06-04,1366.5,15.202,53.48,2066.97,7166.75,38.72,7685.5
2019-06-05,1370.2,15.214,51.68,2069.11,7220.9,39.32,7779.1
2019-06-06,1378.5,15.321,52.59,0.0,7275.93,41.19,7784.9
2019-06-07,1381.9,15.452,53.99,2072.33,7417.29,40.9,7985.2
2019-06-10,1366.9,15.062000000000001,53.26,2099.49,7501.93,42.58,7987.8
2019-06-11,1369.0,15.16,53.27,2111.81,7513.85,43.42,7888.0
2019-06-12,1373.8,15.161,51.14,2108.75,7472.29,41.85,8133.1
2019-06-13,1380.7,15.29,52.28,2103.15,7510.68,42.78,8219.0
2019-06-14,1381.5,15.207,52.51,2095.41,7479.11,42.98,8656.1
2019-06-17,1379.6,15.232000000000001,51.93,2090.73,7526.52,45.01,9318.8
2019-06-18,1387.4,15.392000000000001,53.9,2098.71,7635.4,44.95,9080.6
2019-06-19,1384.4,15.357000000000001,53.76,2124.78,7667.74,45.29,9255.4
2019-06-20,1429.4,15.880999999999998,56.65,2131.29,7738.06,43.92,9517.0
2019-06-21,1432.7,15.687000000000001,57.43,2125.62,7728.78,44.37,10179.3
2019-06-24,1450.9,15.77,57.9,2126.33,7723.02,44.73,11046.4
2019-06-25,1451.3,15.707,57.83,2121.64,7591.54,43.95,11809.9
2019-06-26,1447.8,15.695,59.38,2121.85,7627.05,43.85,13063.8
2019-06-27,1444.5,15.615,59.43,2134.32,7657.05,44.57,11287.8
2019-06-28,1446.8,15.663,58.47,2130.62,7671.07,44.69,12409.1
2019-07-01,1423.6,15.532,59.09,2129.74,7768.14,45.43,10616.6
2019-07-02,1442.8,15.585,56.25,2122.02,7799.82,44.91,10835.9
2019-07-03,1456.0,15.684000000000001,57.34,2096.02,7857.69,46.98,11900.8
2019-07-04,1423.55,15.35,56.8,2108.73,0.0,0.0,11163.1
2019-07-05,1436.6,15.368,57.51,2110.59,7841.3,46.62,10970.2
2019-07-08,1437.3,15.418,57.66,2064.17,7785.79,46.07,12252.6
2019-07-09,1438.3,15.515999999999998,57.83,2052.03,7826.86,46.01,12541.5
2019-07-10,1450.5,15.591,60.43,2058.78,7903.4,47.78,12110.6
2019-07-11,1445.3,15.511,60.2,2080.58,7896.78,47.72,11342.3
2019-07-12,1450.9,15.6,60.21,2086.66,7943.24,49.02,11762.1
2019-07-15,1452.3,15.722999999999999,59.58,2082.48,7966.93,50.7,10845.9
2019-07-16,1450.2,16.035999999999998,57.62,2091.87,7927.08,50.48,9424.8
2019-07-17,1462.5,16.325,56.78,2072.92,7888.76,50.97,9723.2
2019-07-18,1467.2,16.551,55.3,2066.55,7904.13,50.71,10651.4
2019-07-19,1465.5,16.547,55.63,2094.36,7834.9,51.64,10571.5
2019-07-22,1466.0,16.765,56.22,2093.34,7905.12,51.14,10412.5
2019-07-23,1460.8,16.832,56.77,2101.45,7954.56,52.03,9888.7
2019-07-24,1462.9,16.986,55.88,2082.3,8010.6,52.98,9804.3
2019-07-25,1454.4,16.774,56.02,2074.48,7929.87,45.76,9945.3
2019-07-26,1460.4,16.766,56.2,2066.26,8016.95,45.61,9831.0
2019-07-29,1461.7,16.812,56.87,2029.48,7989.08,47.15,9580.9
2019-07-30,1470.3,16.930999999999997,58.05,2038.68,7952.47,48.45,9580.7
2019-07-31,1466.3,16.773,58.58,2024.55,7848.78,48.32,10082.0
2019-08-01,1461.5,16.551,53.95,2017.34,7801.15,46.77,10380.0
2019-08-02,1485.3,16.636,55.66,1998.13,7692.8,46.87,10520.1
2019-08-05,1502.6,16.750999999999998,54.69,1946.98,7415.69,45.66,11816.8
2019-08-06,1509.7,16.805,53.63,1917.5,7521.32,46.15,11480.9
2019-08-07,1544.6,17.555999999999997,51.09,1909.71,7551.9,46.68,12013.9
2019-08-08,1535.0,17.297,52.54,1920.61,7724.83,47.66,12191.6
2019-08-09,1534.5,17.294,54.5,1937.75,7646.27,47.0,12089.8
2019-08-12,1543.0,17.430999999999997,54.93,1942.29,7561.68,45.8,11394.2
2019-08-13,1540.7,17.354,57.1,1925.83,7728.15,47.0,10892.9
2019-08-14,1554.0,17.646,55.23,1938.37,7490.13,43.92,10049.4
2019-08-15,1556.7,17.575,54.47,0.0,7484.89,43.13,10303.4
2019-08-16,1549.2,17.485,54.87,1927.17,7604.11,43.99,10335.6
2019-08-19,1537.2,17.298,56.21,1939.9,7719.32,45.37,10910.7
2019-08-20,1541.3,17.507,56.34,1960.25,7664.47,45.17,10752.6
2019-08-21,1541.5,17.511,55.68,1964.65,7733.22,44.17,10141.5
2019-08-22,1534.4,17.397000000000002,55.35,1951.01,7707.43,44.43,10105.0
2019-08-23,1563.5,17.769000000000002,54.17,1948.3,7465.0,42.28,10388.7
2019-08-26,1563.1,18.006,53.64,1916.31,7575.02,43.0,10371.8
2019-08-27,1578.0,18.519000000000002,54.93,1924.6,7566.03,42.82,10184.8
2019-08-28,1575.3,18.68,55.78,1941.09,7587.9,43.12,9729.4
2019-08-29,1564.0,18.56,56.71,1933.41,7702.31,44.34,9491.0
2019-08-30,1557.2,18.586,55.1,1967.79,7691.0,45.12,9585.4
2019-09-01,1538.05,18.567,54.8,0.0,0.0,0.0,9729.3
2019-09-02,1535.15,18.492,54.66,1969.19,0.0,0.0,10348.8
2019-09-03,1583.2,19.489,53.94,1965.69,7609.51,45.0,10612.3
2019-09-04,1587.4,19.805,56.26,1988.53,7719.25,44.14,10568.2
2019-09-05,1552.9,19.07,56.3,2004.75,7862.54,45.92,10566.9
2019-09-06,1543.3,18.38,56.52,2009.13,7852.54,45.49,10309.3
2019-09-09,1539.6,18.433,57.85,2019.55,7832.4,46.36,10309.0
2019-09-10,1528.1,18.457,57.4,2032.08,7814.74,47.11,10105.4
2019-09-11,1532.4,18.449,55.75,2049.2,7887.58,49.42,10162.5
2019-09-12,1537.8,18.467,55.09,0.0,7917.34,49.17,10415.1
2019-09-13,1530.7,17.869,54.85,0.0,7892.96,49.04,10342.1
2019-09-16,1542.3,18.317,62.9,2062.22,7852.41,48.56,10255.5
2019-09-17,1544.1,18.427,59.34,2062.33,7888.79,48.96,10195.7
2019-09-18,1546.1,18.202,58.11,2070.73,7888.56,48.7,10164.7
2019-09-19,1536.4,18.167,58.13,2080.35,7901.79,49.32,10250.5
2019-09-20,1545.3,18.132,58.09,2091.52,7823.55,48.12,10172.7
2019-09-23,1561.6,18.996,58.64,2091.7,7818.61,48.25,9702.2
2019-09-24,1570.1,18.912,57.29,2101.04,7710.04,44.64,8513.9
2019-09-25,1542.0,18.355999999999998,56.49,2073.39,7803.54,45.74,8432.4
2019-09-26,1545.0,18.192999999999998,56.41,2074.52,7771.99,48.51,8063.8
2019-09-27,1536.1,17.932000000000002,55.91,2049.93,7681.58,48.43,8184.9
2019-09-30,1502.3,17.274,54.07,2063.05,7749.45,48.17,8284.3
2019-10-01,1518.0,17.574,53.62,2072.42,7684.14,48.94,8302.7
2019-10-02,1536.8,17.954,52.64,2031.91,7550.79,48.63,8364.1
2019-10-03,1541.3,17.944000000000003,52.45,0.0,7638.4,46.61,8226.9
2019-10-04,1540.7,17.894000000000002,52.81,2020.69,7754.1,46.29,8148.1
2019-10-07,1532.5,17.811,52.75,2021.73,7725.13,47.54,8198.6
2019-10-08,1531.9,17.971,52.63,2046.25,7604.27,48.01,8182.9
2019-10-09,1541.1,18.081,52.59,0.0,7690.53,48.91,8566.7
2019-10-10,1529.7,17.874000000000002,53.55,2028.15,7740.36,48.95,8562.3
2019-10-11,1517.8,17.819000000000003,54.7,2044.61,7843.88,49.58,8267.8
2019-10-14,1527.1,17.983,53.59,2067.4,7842.33,51.39,8353.3
2019-10-15,1513.1,17.656,52.81,2068.17,7942.85,51.58,8167.2
2019-10-16,1523.4,17.701,53.36,2082.83,7920.21,51.95,8000.4
2019-10-17,1527.8,17.89,53.93,2077.94,7942.14,52.39,8073.3
2019-10-18,1523.0,17.855999999999998,53.78,2060.69,7868.49,51.39,7948.5
2019-10-21,1517.3,17.883,53.31,2064.84,7940.33,50.7,8208.2
2019-10-22,1516.6,17.783,54.16,2088.86,7874.62,51.12,8031.4
2019-10-23,1524.9,17.87,55.97,2080.62,7889.47,50.94,7477.0
2019-10-24,1533.9,18.1,56.23,2085.66,7966.72,59.94,7422.7
2019-10-25,1535.1,18.226,56.66,2087.89,8029.22,65.63,8658.3
2019-10-28,1525.8,18.18,55.81,2093.6,8110.67,65.54,9207.2
2019-10-29,1520.6,18.135,55.54,2092.69,8047.51,63.24,9411.3
2019-10-30,1526.5,18.172,55.06,2080.27,8083.11,63.0,9157.9
2019-10-31,1544.0,18.38,54.18,2083.48,8083.83,62.98,9152.6
2019-11-01,1541.3,18.371,56.2,2100.2,8161.17,62.66,9230.1
2019-11-04,1541.6,18.391,56.54,2130.24,8210.66,63.49,9396.4
2019-11-05,1514.5,17.887,57.23,2142.64,8210.17,63.44,9310.8
2019-11-06,1523.9,17.919,56.35,2144.15,8196.03,65.32,9338.9
2019-11-07,1497.7,17.329,57.15,2144.29,8219.65,67.11,9223.5
2019-11-08,1496.3,17.137,57.24,2137.23,8255.89,67.43,8778.2
2019-11-11,1488.0,17.116,56.86,2124.09,8241.91,69.02,8736.9
2019-11-12,1484.2,16.999000000000002,56.8,2140.92,8263.79,69.99,8812.6
2019-11-13,1493.9,17.224,57.12,2122.45,8259.81,69.22,8783.1
2019-11-14,1504.0,17.337,56.77,2139.23,8257.83,69.87,8661.2
2019-11-15,1499.1,17.252,57.72,2162.18,8315.52,70.43,8476.3
2019-11-18,1502.4,17.3,57.05,2160.69,8328.48,70.0,8208.4
2019-11-19,1504.8,17.421,55.21,2153.24,8338.74,71.9,8145.7
2019-11-20,1504.5,17.415,57.11,2125.32,8283.75,70.44,8099.3
2019-11-21,1494.0,17.367,58.58,2096.6,8265.62,70.97,7627.9
2019-11-22,1494.4,17.303,57.77,2101.96,8272.05,66.61,7272.5
2019-11-25,1488.1,17.192,58.01,2123.5,8371.93,67.27,7115.6
2019-11-26,1491.0,17.354,58.41,2121.35,8385.75,65.78,7162.8
2019-11-27,1484.4,17.232,58.11,2127.85,8444.71,66.26,7510.6
2019-11-28,1462.25,17.032,58.08,2118.6,0.0,0.0,7426.7
2019-11-29,1496.6,17.281,55.17,2087.96,8403.68,65.99,7742.7
2019-12-02,1493.1,17.141,55.96,2091.92,8309.26,66.97,7298.2
2019-12-03,1508.6,17.422,56.1,2084.07,8254.74,67.24,7291.8
2019-12-04,1504.5,17.088,58.43,2068.89,8296.53,66.61,7204.4
2019-12-05,1507.5,17.227,58.43,2060.74,8308.4,66.07,7399.2
2019-12-06,1489.9,16.762999999999998,59.2,2081.85,8397.37,67.18,7530.8
2019-12-09,1489.8,16.812,59.02,2088.65,8362.74,67.91,7355.8
2019-12-10,1493.2,16.873,59.24,2098.0,8354.29,69.77,7235.7
2019-12-11,1500.1,17.018,58.76,2105.62,8402.61,70.54,7208.0
2019-12-12,1497.5,17.119,59.18,2137.35,8466.89,71.94,7208.0
2019-12-13,1506.9,17.179000000000002,60.07,2170.25,8487.71,71.68,7255.2
2019-12-16,1506.7,17.28,60.21,2168.15,8570.33,76.3,6903.5
2019-12-17,1506.8,17.239,60.94,2195.68,8575.7,75.8,6613.3
2019-12-18,1504.3,17.215,60.93,2194.76,8580.62,78.63,7276.0
2019-12-19,1510.0,17.32,61.22,2196.56,8641.29,80.81,7165.5
2019-12-20,1506.4,17.39,60.44,2204.18,8678.49,81.12,7196.4
2019-12-23,1514.4,17.666,60.52,2203.71,8696.01,83.84,7322.8
2019-12-24,1530.5,18.02,61.11,2190.08,8699.51,85.05,7268.3
2019-12-25,1504.05,17.832,61.19,0.0,0.0,0.0,7224.8
2019-12-26,1540.3,18.156,61.68,2197.93,8778.31,86.19,7210.9
2019-12-27,1544.4,18.11,61.72,2204.21,8770.98,86.08,7261.7
2019-12-30,1545.4,18.169,61.68,2197.67,8709.73,82.94,7261.8
2019-12-31,1550.6,18.089000000000002,61.06,0.0,8733.07,83.67,7196.4
2020-01-01,1520.95,17.938,61.33,0.0,0.0,0.0,7199.8
2020-01-02,1555.2,18.213,61.18,2175.17,8872.22,86.05,6967.0
2020-01-03,1579.6,18.319000000000003,63.05,2176.46,8793.9,88.6,7343.1
2020-01-06,1596.1,18.346,63.27,2155.07,8848.51,90.31,7759.1
2020-01-07,1601.3,18.562,62.7,2175.54,8846.45,93.81,8155.7
2020-01-08,1587.0,18.336,59.61,2151.31,8912.37,98.43,8059.6
2020-01-09,1581.4,18.105,59.56,2186.45,8989.63,96.27,7842.4
2020-01-10,1587.0,18.273,59.04,2206.39,8966.64,95.63,8187.1
2020-01-13,1577.5,18.164,58.08,2229.26,9070.65,104.97,8111.4
2020-01-14,1571.2,17.906,58.23,2238.88,9033.42,107.58,8829.2
2020-01-15,1580.3,18.15,57.81,2230.98,9035.67,103.7,8818.3
2020-01-16,1576.9,18.102,58.52,2248.05,9125.0,102.7,8726.9
2020-01-17,1587.2,18.236,58.54,2250.57,9173.73,102.1,8913.1
2020-01-19,1557.05,18.043,59.27,0.0,0.0,0.0,8706.2
2020-01-20,1561.25,18.073,58.73,2262.64,0.0,0.0,8641.9
2020-01-21,1584.7,17.97,58.34,2239.69,9166.63,109.44,8732.6
2020-01-22,1583.5,17.989,56.74,2267.25,9188.58,113.91,8678.5
2020-01-23,1592.1,17.988,55.59,2246.13,9216.98,114.44,8405.1
2020-01-24,1599.0,18.272000000000002,54.19,0.0,9141.47,112.96,8439.9
2020-01-27,1604.6,18.215,53.14,0.0,8952.18,111.6,8866.6
2020-01-28,1596.9,17.615,53.48,2176.72,9090.93,113.38,9377.3
2020-01-29,1597.9,17.644000000000002,53.33,2185.28,9101.61,116.2,9298.9
2020-01-30,1610.7,18.147000000000002,52.14,2148.0,9136.09,128.16,9507.3
2020-01-31,1609.4,18.165,51.56,2119.01,8991.51,130.11,9349.1
2020-02-03,1604.0,17.826,50.11,2118.88,9126.23,156.0,9296.6
2020-02-04,1577.5,17.715999999999998,49.61,2157.9,9334.05,177.41,9193.9
2020-02-05,1584.7,17.758,50.75,2165.63,9367.48,146.94,9611.8
2020-02-06,1591.7,17.974,50.95,2227.94,9445.92,149.79,9772.0
2020-02-07,1595.0,17.848,50.32,2211.95,9401.1,149.61,9818.6
2020-02-10,1600.7,17.942999999999998,49.57,2201.07,9516.84,154.26,9854.1
2020-02-11,1591.1,17.750999999999998,49.94,2223.12,9517.86,154.88,10229.5
2020-02-12,1592.4,17.652,51.17,2238.38,9613.2,153.46,10317.7
2020-02-13,1599.6,17.775,51.42,2232.96,9595.7,160.8,10235.1
2020-02-14,1606.9,17.887,52.05,2243.59,9623.58,160.01,10333.0
2020-02-16,1586.25,17.718,52.36,0.0,0.0,0.0,9932.3
2020-02-17,1587.05,17.788,52.2,2242.17,0.0,0.0,9701.4
2020-02-18,1624.0,18.305999999999997,52.05,2208.88,9629.8,171.68,10158.4
2020-02-19,1632.2,18.468,53.29,2210.34,9718.73,183.48,9609.4
2020-02-20,1640.8,18.477,53.78,2195.5,9627.83,179.88,9602.4
2020-02-21,1669.1,18.686,53.38,2162.84,9446.69,180.2,9684.5
2020-02-24,1697.1,19.033,51.43,2079.04,9079.63,166.76,9662.7
2020-02-25,1670.2,18.345,49.9,2103.61,8834.87,159.98,9317.2
2020-02-26,1662.9,17.99,48.73,2076.77,8873.76,155.76,8800.3
2020-02-27,1661.4,17.811,47.09,2054.89,8436.67,135.8,8818.6
2020-02-28,1583.6,16.525,44.76,1987.01,8461.83,133.6,8697.5
2020-03-02,1609.7,16.804000000000002,46.75,2002.51,8877.98,148.72,8904.8
2020-03-03,1658.8,17.25,47.18,2014.15,8594.49,149.1,8761.4
2020-03-04,1656.5,17.305,46.78,2059.33,8949.28,149.9,8757.9
2020-03-05,1680.4,17.447,45.9,2085.26,8671.66,144.91,9060.3
2020-03-06,1683.0,17.315,41.28,2040.22,8530.34,140.7,9134.8
2020-03-09,1684.1,17.094,31.13,1954.77,7948.03,121.6,7933.0
2020-03-10,1669.0,16.998,34.36,1962.93,8372.26,129.07,7891.2
2020-03-11,1650.8,16.817999999999998,32.98,1908.27,8006.12,126.85,7935.1
2020-03-12,1598.8,16.041,31.5,1834.33,7263.65,112.11,4826.0
2020-03-13,1524.9,14.534,31.73,1771.44,7995.26,109.32,5584.3
2020-03-16,1493.8,12.845,28.7,1714.86,7020.38,89.01,5030.0
2020-03-17,1534.1,12.527000000000001,26.95,1672.44,7473.95,86.04,5261.1
2020-03-18,1487.1,11.805,20.37,1591.2,7175.18,72.24,5361.4
2020-03-19,1489.4,12.174000000000001,25.22,1457.64,7288.52,85.53,6172.0
2020-03-20,1495.1,12.425,22.43,1566.15,6994.29,85.51,6205.3
2020-03-23,1581.4,13.312000000000001,23.36,1482.46,7006.92,86.86,6468.9
2020-03-24,1663.0,14.263,24.01,1609.97,7553.83,101.0,6744.6
2020-03-25,1633.3,14.855,24.49,1704.76,7469.62,107.85,6678.9
2020-03-26,1662.0,14.685,22.6,1686.24,7897.13,105.63,6725.1
2020-03-27,1655.0,14.583,21.51,1717.73,7588.37,102.87,6373.4
2020-03-30,1644.1,14.179,20.09,1717.12,7889.01,100.43,6391.0
2020-03-31,1597.6,14.190999999999999,20.48,1754.64,7813.5,104.8,6412.5
2020-04-01,1592.5,14.024000000000001,20.31,1685.46,7486.29,96.31,6638.5
2020-04-02,1638.9,14.686,25.32,1724.86,7635.66,90.89,6800.5
2020-04-03,1646.5,14.523,28.34,1725.44,7528.11,96.0,6735.9
2020-04-06,1693.1,15.208,26.08,1791.88,8081.66,103.25,7332.3
2020-04-07,1683.7,15.532,23.63,1823.6,8049.31,109.09,7185.2
2020-04-08,1684.1,15.267999999999999,25.09,1807.14,8229.54,109.77,7361.2
2020-04-09,1753.6,16.242,22.76,1836.21,8238.53,114.6,7289.0
2020-04-10,1740.6,15.915,0.0,1860.7,0.0,0.0,6863.1
2020-04-13,1762.7,15.737,22.41,1825.76,8332.74,130.19,6841.3
2020-04-14,1771.2,16.340999999999998,20.11,1857.08,8692.16,141.98,6850.9
2020-04-15,1744.7,15.654000000000002,19.87,0.0,8591.96,145.97,6629.1
2020-04-16,1736.3,15.765999999999998,19.87,1857.07,8757.83,149.04,7085.6
2020-04-17,1702.7,15.445,18.27,1914.53,8832.41,150.78,7035.8
2020-04-20,1715.3,15.75,-37.63,1898.36,8726.51,149.27,6833.5
2020-04-21,1692.1,14.991,10.01,1879.38,8403.0,137.34,6842.5
2020-04-22,1743.5,15.503,13.78,1896.15,8664.63,146.42,7112.9
2020-04-23,1751.0,15.526,16.5,1914.73,8641.5,141.13,7488.5
2020-04-24,1741.7,15.445,16.94,1889.01,8786.6,145.03,7503.8
2020-04-27,1731.4,15.341,12.78,1922.77,8837.66,159.75,7766.0
2020-04-28,1731.2,15.328,12.34,1934.09,8677.6,153.82,7746.9
2020-04-29,1722.4,15.315,15.06,1947.56,8982.76,160.1,8770.9
2020-04-30,1704.9,14.972999999999999,18.84,0.0,9000.51,156.38,8629.0
2020-05-01,1712.0,14.937999999999999,19.78,0.0,8718.18,140.26,8821.6
2020-05-04,1725.9,14.796,20.39,1895.37,8834.11,152.24,8874.7
2020-05-05,1728.0,15.11,24.56,0.0,8930.62,153.64,9001.0
2020-05-06,1704.4,15.015,23.99,1928.76,8984.86,156.52,9151.4
2020-05-07,1743.7,15.59,23.55,1928.61,9101.88,156.01,9979.8
2020-05-08,1735.2,15.777999999999999,24.74,1945.82,9220.35,163.88,9806.2
2020-05-11,1720.9,15.68,24.14,1935.4,9298.92,162.26,8579.8
2020-05-12,1728.0,15.709000000000001,25.78,1922.17,9112.45,161.88,8813.8
2020-05-13,1737.3,15.671,25.29,1940.42,9000.08,158.19,9298.7
2020-05-14,1762.0,16.156,27.56,1924.96,9094.42,160.67,9778.4
2020-05-15,1778.7,17.07,29.43,1927.28,9152.64,159.83,9318.0
2020-05-18,1760.6,17.468,31.82,1937.11,9331.93,162.73,9730.7
2020-05-19,1773.4,17.901,32.5,1980.61,9298.54,161.6,9773.3
2020-05-20,1781.7,18.031,33.49,1989.64,9485.02,163.11,9512.3
2020-05-21,1750.4,17.364,33.92,1998.31,9377.99,165.52,9059.0
2020-05-22,1765.6,17.692999999999998,33.25,1970.13,9413.99,163.38,9169.7
2020-05-24,1730.65,17.645,32.9,0.0,0.0,0.0,8728.2
2020-05-25,1727.0,17.642,33.92,1994.6,0.0,0.0,8898.2
2020-05-26,1740.5,17.595,34.35,2029.78,9389.98,163.77,8842.5
2020-05-27,1740.5,17.757,32.81,2031.2,9442.05,164.05,9199.1
2020-05-28,1742.7,17.967,33.71,2028.54,9416.71,161.16,9572.2
2020-05-29,1765.7,18.499000000000002,35.49,2029.6,9555.53,167.0,9424.8
2020-06-01,1763.7,18.827,35.44,2065.08,9598.89,179.62,10189.3
2020-06-02,1749.7,18.26,36.81,2087.19,9657.31,176.31,9527.6
2020-06-03,1723.5,17.958,37.29,2147.0,9704.69,176.59,9667.2
2020-06-04,1746.4,18.061,37.41,2151.18,9629.66,172.88,9794.4
2020-06-05,1701.9,17.479,39.55,2181.87,9824.39,177.13,9631.2
2020-06-08,1723.8,17.893,38.19,2184.29,9901.52,189.98,9777.9
